race_id,date,jcd,venue,race_no,waku,reg_no,player_name,branch,age,grade,motor_no,boat_no,rank,result_time,course,st,sanrentan_combo,sanrentan_payout,sanrenpuku_combo,sanrenpuku_payout,niren_tan_combo,niren_tan_payout,niren_puku_combo,niren_puku_payout,kakuren_combos,kakuren_payouts,tansho_waku,tansho_payout,fukusho_wakus,fukusho_payouts,temp,weather,wind_speed,water_temp,wave_height,kimari_te
202501010101,2025-01-01,1,桐生,1,1,4078,渡辺　　史之,群馬,46,B1,250,6535,1.0,"1'51""0",1.0,0.13,1-3-5,2230,1=3=5,800,1-3,580,1=3,300,1=3|1=5|3=5,170|480|350,1,260,1|3,160|200,7.0,晴,6,1.0,5,逃げ
202501010101,2025-01-01,1,桐生,1,2,4766,石井　　孝之,群馬,33,B1,280,6635,5.0,"1'56""2",2.0,0.14,1-3-5,2230,1=3=5,800,1-3,580,1=3,300,1=3|1=5|3=5,170|480|350,1,260,1|3,160|200,7.0,晴,6,1.0,5,逃げ
202501010101,2025-01-01,1,桐生,1,3,3655,本橋　　克洋,群馬,51,A2,440,5815,2.0,"1'52""1",3.0,0.25,1-3-5,2230,1=3=5,800,1-3,580,1=3,300,1=3|1=5|3=5,170|480|350,1,260,1|3,160|200,7.0,晴,6,1.0,5,逃げ
202501010101,2025-01-01,1,桐生,1,4,5320,岩崎　　麗子,群馬,23,B2,170,4927,6.0,"1'58""2",4.0,0.32,1-3-5,2230,1=3=5,800,1-3,580,1=3,300,1=3|1=5|3=5,170|480|350,1,260,1|3,160|200,7.0,晴,6,1.0,5,逃げ
202501010101,2025-01-01,1,桐生,1,5,3448,高山　　秀雄,群馬,54,B1,220,5935,3.0,"1'54""1",5.0,0.36,1-3-5,2230,1=3=5,800,1-3,580,1=3,300,1=3|1=5|3=5,170|480|350,1,260,1|3,160|200,7.0,晴,6,1.0,5,逃げ
202501010101,2025-01-01,1,桐生,1,6,3619,長谷川　　充,群馬,51,A2,480,1943,4.0,"1'55""0",6.0,0.31,1-3-5,2230,1=3=5,800,1-3,580,1=3,300,1=3|1=5|3=5,170|480|350,1,260,1|3,160|200,7.0,晴,6,1.0,5,逃げ
202501010102,2025-01-01,1,桐生,2,1,3652,森下　　　勇,群馬,51,B1,420,6230,5.0,"1'56""2",1.0,0.12,2-6-3,2520,2=3=6,280,2-6,1330,2=6,910,2=6|2=3|3=6,200|150|280,2,360,2|6,140|180,7.0,晴,6,1.0,5,逃げ
202501010102,2025-01-01,1,桐生,2,2,4888,金児　　隆太,群馬,37,A2,140,4543,1.0,"1'50""9",2.0,0.09,2-6-3,2520,2=3=6,280,2-6,1330,2=6,910,2=6|2=3|3=6,200|150|280,2,360,2|6,140|180,7.0,晴,6,1.0,5,逃げ
202501010102,2025-01-01,1,桐生,2,3,4645,上村　　純一,群馬,44,A2,320,3747,3.0,"1'53""6",3.0,0.1,2-6-3,2520,2=3=6,280,2-6,1330,2=6,910,2=6|2=3|3=6,200|150|280,2,360,2|6,140|180,7.0,晴,6,1.0,5,逃げ
202501010102,2025-01-01,1,桐生,2,4,5301,岩下　　巧斗,群馬,22,B1,110,3333,4.0,"1'55""2",4.0,0.15,2-6-3,2520,2=3=6,280,2-6,1330,2=6,910,2=6|2=3|3=6,200|150|280,2,360,2|6,140|180,7.0,晴,6,1.0,5,逃げ
202501010102,2025-01-01,1,桐生,2,5,5390,高橋　　涼夏,群馬,17,B2,260,7123,6.0,"1'58""5",5.0,0.25,2-6-3,2520,2=3=6,280,2-6,1330,2=6,910,2=6|2=3|3=6,200|150|280,2,360,2|6,140|180,7.0,晴,6,1.0,5,逃げ
202501010102,2025-01-01,1,桐生,2,6,3659,藤生　　雄人,群馬,50,A1,470,5030,2.0,"1'52""7",6.0,0.17,2-6-3,2520,2=3=6,280,2-6,1330,2=6,910,2=6|2=3|3=6,200|150|280,2,360,2|6,140|180,7.0,晴,6,1.0,5,逃げ
202501010103,2025-01-01,1,桐生,3,1,3419,栗原　　謙治,群馬,55,B1,550,6025,2.0,"1'52""2",1.0,0.07,2-1-4,2070,1=2=4,530,2-1,870,1=2,440,1=2|2=4|1=4,330|280|390,2,270,2|1,130|260,6.0,晴,6,1.0,5,差し
202501010103,2025-01-01,1,桐生,3,2,4539,金子　　賢志,群馬,34,A2,340,2625,1.0,"1'50""9",2.0,0.11,2-1-4,2070,1=2=4,530,2-1,870,1=2,440,1=2|2=4|1=4,330|280|390,2,270,2|1,130|260,6.0,晴,6,1.0,5,差し
202501010103,2025-01-01,1,桐生,3,3,5253,藤井　　太雅,東京,22,B2,390,4647,4.0,"1'54""7",3.0,0.07,2-1-4,2070,1=2=4,530,2-1,870,1=2,440,1=2|2=4|1=4,330|280|390,2,270,2|1,130|260,6.0,晴,6,1.0,5,差し
202501010103,2025-01-01,1,桐生,3,4,3686,鳥居塚　孝博,群馬,49,A2,400,4750,3.0,"1'54""0",4.0,0.08,2-1-4,2070,1=2=4,530,2-1,870,1=2,440,1=2|2=4|1=4,330|280|390,2,270,2|1,130|260,6.0,晴,6,1.0,5,差し
202501010103,2025-01-01,1,桐生,3,5,5306,河内　悠利杏,群馬,21,B2,430,3064,5.0,"1'56""8",5.0,0.07,2-1-4,2070,1=2=4,530,2-1,870,1=2,440,1=2|2=4|1=4,330|280|390,2,270,2|1,130|260,6.0,晴,6,1.0,5,差し
202501010103,2025-01-01,1,桐生,3,6,4362,土屋　　智則,群馬,39,A1,300,5633,6.0,"2'01""2",6.0,0.15,2-1-4,2070,1=2=4,530,2-1,870,1=2,440,1=2|2=4|1=4,330|280|390,2,270,2|1,130|260,6.0,晴,6,1.0,5,差し
202501010104,2025-01-01,1,桐生,4,1,3827,今泉　　　徹,群馬,51,B1,360,1838,2.0,"1'51""4",1.0,0.17,3-1-2,2440,1=2=3,470,3-1,700,1=3,340,1=3|2=3|1=2,190|230|230,3,190,3|1,100|120,6.0,晴,5,1.0,4,差し
202501010104,2025-01-01,1,桐生,4,2,4225,土屋　　千明,群馬,42,B1,540,4053,3.0,"1'53""0",2.0,0.18,3-1-2,2440,1=2=3,470,3-1,700,1=3,340,1=3|2=3|1=2,190|230|230,3,190,3|1,100|120,6.0,晴,5,1.0,4,差し
202501010104,2025-01-01,1,桐生,4,3,5141,大澤　　風葵,群馬,24,A2,190,2575,1.0,"1'50""6",3.0,0.12,3-1-2,2440,1=2=3,470,3-1,700,1=3,340,1=3|2=3|1=2,190|230|230,3,190,3|1,100|120,6.0,晴,5,1.0,4,差し
202501010104,2025-01-01,1,桐生,4,4,4889,後藤　　盛也,東京,36,A2,500,2137,6.0,"1'56""3",4.0,0.06,3-1-2,2440,1=2=3,470,3-1,700,1=3,340,1=3|2=3|1=2,190|230|230,3,190,3|1,100|120,6.0,晴,5,1.0,4,差し
202501010104,2025-01-01,1,桐生,4,5,5006,久保原　秀人,群馬,28,B1,560,7553,4.0,"1'53""5",5.0,0.12,3-1-2,2440,1=2=3,470,3-1,700,1=3,340,1=3|2=3|1=2,190|230|230,3,190,3|1,100|120,6.0,晴,5,1.0,4,差し
202501010104,2025-01-01,1,桐生,4,6,3406,中里　　英夫,群馬,56,A2,290,6120,5.0,"1'54""9",6.0,0.15,3-1-2,2440,1=2=3,470,3-1,700,1=3,340,1=3|2=3|1=2,190|230|230,3,190,3|1,100|120,6.0,晴,5,1.0,4,差し
202501010105,2025-01-01,1,桐生,5,1,3889,須藤　　隆雄,群馬,49,B1,270,2836,1.0,"1'50""5",1.0,0.14,1-2-5,6990,1=2=5,2980,1-2,510,1=2,410,1=2|1=5|2=5,280|370|410,1,230,1|2,190|140,6.0,晴,5,1.0,4,逃げ
202501010105,2025-01-01,1,桐生,5,2,4420,津久井　拓也,群馬,37,A2,180,3133,2.0,"1'51""7",2.0,0.12,1-2-5,6990,1=2=5,2980,1-2,510,1=2,410,1=2|1=5|2=5,280|370|410,1,230,1|2,190|140,6.0,晴,5,1.0,4,逃げ
202501010105,2025-01-01,1,桐生,5,3,3482,金子　　猛志,群馬,53,B1,370,1328,5.0,"1'55""2",3.0,0.17,1-2-5,6990,1=2=5,2980,1-2,510,1=2,410,1=2|1=5|2=5,280|370|410,1,230,1|2,190|140,6.0,晴,5,1.0,4,逃げ
202501010105,2025-01-01,1,桐生,5,4,4769,馬場　　　剛,東京,32,A1,310,3931,6.0,"1'56""7",4.0,0.15,1-2-5,6990,1=2=5,2980,1-2,510,1=2,410,1=2|1=5|2=5,280|370|410,1,230,1|2,190|140,6.0,晴,5,1.0,4,逃げ
202501010105,2025-01-01,1,桐生,5,5,4766,石井　　孝之,群馬,33,B1,280,6635,3.0,"1'53""3",5.0,0.1,1-2-5,6990,1=2=5,2980,1-2,510,1=2,410,1=2|1=5|2=5,280|370|410,1,230,1|2,190|140,6.0,晴,5,1.0,4,逃げ
202501010105,2025-01-01,1,桐生,5,6,4233,亀山　　雅幸,群馬,41,A2,160,3550,4.0,"1'53""9",6.0,0.16,1-2-5,6990,1=2=5,2980,1-2,510,1=2,410,1=2|1=5|2=5,280|370|410,1,230,1|2,190|140,6.0,晴,5,1.0,4,逃げ
202501010106,2025-01-01,1,桐生,6,1,4188,久田　　敏之,群馬,43,A1,200,6850,1.0,"1'50""0",1.0,0.15,1-3-4,570,1=3=4,400,1-3,240,1=3,250,1=3|1=4|3=4,160|220|310,1,100,1|3,100|140,5.0,晴,4,1.0,3,逃げ
202501010106,2025-01-01,1,桐生,6,2,5213,湯淺　　紀香,群馬,26,B1,240,5338,4.0,"1'55""3",2.0,0.22,1-3-4,570,1=3=4,400,1-3,240,1=3,250,1=3|1=4|3=4,160|220|310,1,100,1|3,100|140,5.0,晴,4,1.0,3,逃げ
202501010106,2025-01-01,1,桐生,6,3,4491,田中　　　堅,群馬,37,B1,450,5547,2.0,"1'51""7",3.0,0.24,1-3-4,570,1=3=4,400,1-3,240,1=3,250,1=3|1=4|3=4,160|220|310,1,100,1|3,100|140,5.0,晴,4,1.0,3,逃げ
202501010106,2025-01-01,1,桐生,6,4,3947,寺本　　昇平,群馬,48,B2,210,1137,3.0,"1'53""2",4.0,0.23,1-3-4,570,1=3=4,400,1-3,240,1=3,250,1=3|1=4|3=4,160|220|310,1,100,1|3,100|140,5.0,晴,4,1.0,3,逃げ
202501010106,2025-01-01,1,桐生,6,5,4078,渡辺　　史之,群馬,46,B1,250,6535,5.0,"1'57""7",5.0,0.17,1-3-4,570,1=3=4,400,1-3,240,1=3,250,1=3|1=4|3=4,160|220|310,1,100,1|3,100|140,5.0,晴,4,1.0,3,逃げ
202501010106,2025-01-01,1,桐生,6,6,5390,高橋　　涼夏,群馬,17,B2,260,7123,6.0,"1'57""7",6.0,0.24,1-3-4,570,1=3=4,400,1-3,240,1=3,250,1=3|1=4|3=4,160|220|310,1,100,1|3,100|140,5.0,晴,4,1.0,3,逃げ
202501010107,2025-01-01,1,桐生,7,1,3475,橋本　　久和,群馬,54,A2,520,1435,1.0,"1'48""4",1.0,0.17,1-3-4,530,1=3=4,180,1-3,290,1=3,140,1=3|1=4|3=4,100|130|150,1,210,1|3,100|100,5.0,晴,3,1.0,3,逃げ
202501010107,2025-01-01,1,桐生,7,2,5301,岩下　　巧斗,群馬,22,B1,110,3333,4.0,"1'53""7",2.0,0.16,1-3-4,530,1=3=4,180,1-3,290,1=3,140,1=3|1=4|3=4,100|130|150,1,210,1|3,100|100,5.0,晴,3,1.0,3,逃げ
202501010107,2025-01-01,1,桐生,7,3,4851,関　　　浩哉,群馬,30,A1,380,4141,2.0,"1'49""4",3.0,0.15,1-3-4,530,1=3=4,180,1-3,290,1=3,140,1=3|1=4|3=4,100|130|150,1,210,1|3,100|100,5.0,晴,3,1.0,3,逃げ
202501010107,2025-01-01,1,桐生,7,4,3441,土屋　　太朗,群馬,55,B1,350,2338,3.0,"1'51""7",4.0,0.18,1-3-4,530,1=3=4,180,1-3,290,1=3,140,1=3|1=4|3=4,100|130|150,1,210,1|3,100|100,5.0,晴,3,1.0,3,逃げ
202501010107,2025-01-01,1,桐生,7,5,3419,栗原　　謙治,群馬,55,B1,550,6025,5.0,"1'55""8",5.0,0.23,1-3-4,530,1=3=4,180,1-3,290,1=3,140,1=3|1=4|3=4,100|130|150,1,210,1|3,100|100,5.0,晴,3,1.0,3,逃げ
202501010107,2025-01-01,1,桐生,7,6,5320,岩崎　　麗子,群馬,23,B2,170,4927,6.0,"1'57""2",6.0,0.13,1-3-4,530,1=3=4,180,1-3,290,1=3,140,1=3|1=4|3=4,100|130|150,1,210,1|3,100|100,5.0,晴,3,1.0,3,逃げ
202501010108,2025-01-01,1,桐生,8,1,3686,鳥居塚　孝博,群馬,49,A2,400,4750,2.0,"1'49""2",1.0,0.11,5-1-2,530,1=2=5,270,5-1,200,1=5,140,1=5|2=5|1=2,110|160|250,5,170,5|1,100|110,4.0,晴,2,1.0,2,抜き
202501010108,2025-01-01,1,桐生,8,2,5065,伊久間　陽優,群馬,26,B1,230,5137,3.0,"1'52""3",2.0,0.2,5-1-2,530,1=2=5,270,5-1,200,1=5,140,1=5|2=5|1=2,110|160|250,5,170,5|1,100|110,4.0,晴,2,1.0,2,抜き
202501010108,2025-01-01,1,桐生,8,3,5006,久保原　秀人,群馬,28,B1,560,7553,6.0,"1'55""6",3.0,0.34,5-1-2,530,1=2=5,270,5-1,200,1=5,140,1=5|2=5|1=2,110|160|250,5,170,5|1,100|110,4.0,晴,2,1.0,2,抜き
202501010108,2025-01-01,1,桐生,8,4,3652,森下　　　勇,群馬,51,B1,420,6230,4.0,"1'53""9",4.0,0.47,5-1-2,530,1=2=5,270,5-1,200,1=5,140,1=5|2=5|1=2,110|160|250,5,170,5|1,100|110,4.0,晴,2,1.0,2,抜き
202501010108,2025-01-01,1,桐生,8,5,4238,毒島　　　誠,群馬,40,A1,120,7255,1.0,"1'48""4",5.0,0.2,5-1-2,530,1=2=5,270,5-1,200,1=5,140,1=5|2=5|1=2,110|160|250,5,170,5|1,100|110,4.0,晴,2,1.0,2,抜き
202501010108,2025-01-01,1,桐生,8,6,3448,高山　　秀雄,群馬,54,B1,220,5935,5.0,"1'55""2",6.0,0.3,5-1-2,530,1=2=5,270,5-1,200,1=5,140,1=5|2=5|1=2,110|160|250,5,170,5|1,100|110,4.0,晴,2,1.0,2,抜き
202501010109,2025-01-01,1,桐生,9,1,5216,長谷川　晴哉,群馬,24,A2,510,2938,1.0,"1'49""1",1.0,0.18,1-5-2,1800,1=2=5,620,1-5,340,1=5,200,1=5|1=2|2=5,150|350|210,1,220,1|5,110|130,4.0,晴,2,1.0,1,逃げ
202501010109,2025-01-01,1,桐生,9,2,3827,今泉　　　徹,群馬,51,B1,360,1838,3.0,"1'52""3",2.0,0.17,1-5-2,1800,1=2=5,620,1-5,340,1=5,200,1=5|1=2|2=5,150|350|210,1,220,1|5,110|130,4.0,晴,2,1.0,1,逃げ
202501010109,2025-01-01,1,桐生,9,3,3889,須藤　　隆雄,群馬,49,B1,270,2836,4.0,"1'53""0",3.0,0.15,1-5-2,1800,1=2=5,620,1-5,340,1=5,200,1=5|1=2|2=5,150|350|210,1,220,1|5,110|130,4.0,晴,2,1.0,1,逃げ
202501010109,2025-01-01,1,桐生,9,4,4645,上村　　純一,群馬,44,A2,320,3747,6.0,"1'55""0",4.0,0.1,1-5-2,1800,1=2=5,620,1-5,340,1=5,200,1=5|1=2|2=5,150|350|210,1,220,1|5,110|130,4.0,晴,2,1.0,1,逃げ
202501010109,2025-01-01,1,桐生,9,5,3159,江口　　晃生,群馬,59,A1,330,3231,2.0,"1'50""4",5.0,0.19,1-5-2,1800,1=2=5,620,1-5,340,1=5,200,1=5|1=2|2=5,150|350|210,1,220,1|5,110|130,4.0,晴,2,1.0,1,逃げ
202501010109,2025-01-01,1,桐生,9,6,5253,藤井　　太雅,東京,22,B2,390,4647,5.0,"1'53""7",6.0,0.08,1-5-2,1800,1=2=5,620,1-5,340,1=5,200,1=5|1=2|2=5,150|350|210,1,220,1|5,110|130,4.0,晴,2,1.0,1,逃げ
202501010110,2025-01-01,1,桐生,10,1,3655,本橋　　克洋,群馬,51,A2,440,5815,2.0,"1'51""3",1.0,0.17,5-1-3,15890,1=3=5,940,5-1,3370,1=5,1440,1=5|3=5|1=3,350|510|200,5,1260,5|1,350|150,3.0,晴,3,1.0,3,差し
202501010110,2025-01-01,1,桐生,10,2,4362,土屋　　智則,群馬,39,A1,300,5633,4.0,"1'53""8",2.0,0.11,5-1-3,15890,1=3=5,940,5-1,3370,1=5,1440,1=5|3=5|1=3,350|510|200,5,1260,5|1,350|150,3.0,晴,3,1.0,3,差し
202501010110,2025-01-01,1,桐生,10,3,4233,亀山　　雅幸,群馬,41,A2,160,3550,3.0,"1'52""7",3.0,0.09,5-1-3,15890,1=3=5,940,5-1,3370,1=5,1440,1=5|3=5|1=3,350|510|200,5,1260,5|1,350|150,3.0,晴,3,1.0,3,差し
202501010110,2025-01-01,1,桐生,10,4,4987,島倉　　　都,群馬,27,B1,150,3635,6.0,"1'55""8",4.0,0.26,5-1-3,15890,1=3=5,940,5-1,3370,1=5,1440,1=5|3=5|1=3,350|510|200,5,1260,5|1,350|150,3.0,晴,3,1.0,3,差し
202501010110,2025-01-01,1,桐生,10,5,5234,塚越　　海斗,群馬,26,B1,410,3835,1.0,"1'48""9",5.0,0.12,5-1-3,15890,1=3=5,940,5-1,3370,1=5,1440,1=5|3=5|1=3,350|510|200,5,1260,5|1,350|150,3.0,晴,3,1.0,3,差し
202501010110,2025-01-01,1,桐生,10,6,4887,富澤　　祐作,群馬,38,B1,460,6327,5.0,"1'54""7",6.0,0.06,5-1-3,15890,1=3=5,940,5-1,3370,1=5,1440,1=5|3=5|1=3,350|510|200,5,1260,5|1,350|150,3.0,晴,3,1.0,3,差し
202501010111,2025-01-01,1,桐生,11,1,5141,大澤　　風葵,群馬,24,A2,190,2575,5.0,"1'53""1",1.0,0.13,4-3-5,14350,3=4=5,3630,4-3,3650,3=4,1350,3=4|4=5|3=5,380|380|590,4,480,4|3,300|180,3.0,晴,2,1.0,1,まくり差し
202501010111,2025-01-01,1,桐生,11,2,3538,菊池　　峰晴,群馬,56,A2,130,2758,4.0,"1'52""3",2.0,0.16,4-3-5,14350,3=4=5,3630,4-3,3650,3=4,1350,3=4|4=5|3=5,380|380|590,4,480,4|3,300|180,3.0,晴,2,1.0,1,まくり差し
202501010111,2025-01-01,1,桐生,11,3,5090,生方　　靖亜,群馬,24,B1,490,6741,2.0,"1'50""1",3.0,0.18,4-3-5,14350,3=4=5,3630,4-3,3650,3=4,1350,3=4|4=5|3=5,380|380|590,4,480,4|3,300|180,3.0,晴,2,1.0,1,まくり差し
202501010111,2025-01-01,1,桐生,11,4,3475,橋本　　久和,群馬,54,A2,520,1435,1.0,"1'48""3",4.0,0.18,4-3-5,14350,3=4=5,3630,4-3,3650,3=4,1350,3=4|4=5|3=5,380|380|590,4,480,4|3,300|180,3.0,晴,2,1.0,1,まくり差し
202501010111,2025-01-01,1,桐生,11,5,4420,津久井　拓也,群馬,37,A2,180,3133,3.0,"1'51""6",5.0,0.29,4-3-5,14350,3=4=5,3630,4-3,3650,3=4,1350,3=4|4=5|3=5,380|380|590,4,480,4|3,300|180,3.0,晴,2,1.0,1,まくり差し
202501010111,2025-01-01,1,桐生,11,6,3653,品川　　賢次,群馬,51,B1,530,2455,6.0,"1'54""6",6.0,0.25,4-3-5,14350,3=4=5,3630,4-3,3650,3=4,1350,3=4|4=5|3=5,380|380|590,4,480,4|3,300|180,3.0,晴,2,1.0,1,まくり差し
202501010112,2025-01-01,1,桐生,12,1,4851,関　　　浩哉,群馬,30,A1,380,4141,1.0,"1'47""2",1.0,0.14,1-2-3,450,1=2=3,280,1-2,190,1=2,140,1=2|1=3|2=3,130|170|240,1,120,1|2,100|140,2.0,晴,0,1.0,0,逃げ
202501010112,2025-01-01,1,桐生,12,2,4188,久田　　敏之,群馬,43,A1,200,6850,2.0,"1'49""7",2.0,0.12,1-2-3,450,1=2=3,280,1-2,190,1=2,140,1=2|1=3|2=3,130|170|240,1,120,1|2,100|140,2.0,晴,0,1.0,0,逃げ
202501010112,2025-01-01,1,桐生,12,3,4769,馬場　　　剛,東京,32,A1,310,3931,3.0,"1'51""6",3.0,0.11,1-2-3,450,1=2=3,280,1-2,190,1=2,140,1=2|1=3|2=3,130|170|240,1,120,1|2,100|140,2.0,晴,0,1.0,0,逃げ
202501010112,2025-01-01,1,桐生,12,4,4888,金児　　隆太,群馬,37,A2,140,4543,4.0,"1'52""3",4.0,0.24,1-2-3,450,1=2=3,280,1-2,190,1=2,140,1=2|1=3|2=3,130|170|240,1,120,1|2,100|140,2.0,晴,0,1.0,0,逃げ
202501010112,2025-01-01,1,桐生,12,5,4539,金子　　賢志,群馬,34,A2,340,2625,5.0,"1'53""5",5.0,0.22,1-2-3,450,1=2=3,280,1-2,190,1=2,140,1=2|1=3|2=3,130|170|240,1,120,1|2,100|140,2.0,晴,0,1.0,0,逃げ
202501010112,2025-01-01,1,桐生,12,6,4889,後藤　　盛也,東京,36,A2,500,2137,6.0,"1'54""4",6.0,0.16,1-2-3,450,1=2=3,280,1-2,190,1=2,140,1=2|1=3|2=3,130|170|240,1,120,1|2,100|140,2.0,晴,0,1.0,0,逃げ
202501010601,2025-01-01,6,浜名湖,1,1,5269,山口　　晃朋,静岡,23,B1,3139,5242,5.0,,1.0,0.01,4-6-2,37770,2=4=6,5290,4-6,3620,4=6,1900,4=6|2=4|2=6,520|800|1020,4,1120,4|6,280|470,8.0,晴,2,9.0,1,差し
202501010601,2025-01-01,6,浜名湖,1,2,5293,眞崎　　武蔵,静岡,23,B1,3243,6033,3.0,"1'52""6",2.0,0.07,4-6-2,37770,2=4=6,5290,4-6,3620,4=6,1900,4=6|2=4|2=6,520|800|1020,4,1120,4|6,280|470,8.0,晴,2,9.0,1,差し
202501010601,2025-01-01,6,浜名湖,1,3,5079,大石　　真央,静岡,26,B1,2535,2645,6.0,,3.0,0.15,4-6-2,37770,2=4=6,5290,4-6,3620,4=6,1900,4=6|2=4|2=6,520|800|1020,4,1120,4|6,280|470,8.0,晴,2,9.0,1,差し
202501010601,2025-01-01,6,浜名湖,1,4,3156,金子　　良昭,静岡,60,B1,134,5626,1.0,"1'50""8",4.0,0.07,4-6-2,37770,2=4=6,5290,4-6,3620,4=6,1900,4=6|2=4|2=6,520|800|1020,4,1120,4|6,280|470,8.0,晴,2,9.0,1,差し
202501010601,2025-01-01,6,浜名湖,1,5,4131,原　　　豊土,静岡,44,A2,6028,1829,4.0,"1'53""7",5.0,0.14,4-6-2,37770,2=4=6,5290,4-6,3620,4=6,1900,4=6|2=4|2=6,520|800|1020,4,1120,4|6,280|470,8.0,晴,2,9.0,1,差し
202501010601,2025-01-01,6,浜名湖,1,6,4073,大橋　純一郎,静岡,43,A2,544,6441,2.0,"1'51""1",6.0,0.16,4-6-2,37770,2=4=6,5290,4-6,3620,4=6,1900,4=6|2=4|2=6,520|800|1020,4,1120,4|6,280|470,8.0,晴,2,9.0,1,差し
202501010602,2025-01-01,6,浜名湖,2,1,5248,本田　　　愛,静岡,22,B1,1539,5128,1.0,"1'48""8",1.0,0.17,1-5-3,4800,1=3=5,520,1-5,3000,1=5,1740,1=5|1=3|3=5,350|150|190,1,690,1|5,460|330,8.0,晴,2,9.0,1,逃げ
202501010602,2025-01-01,6,浜名湖,2,2,4793,金子　　　萌,静岡,34,A2,5134,6332,4.0,"1'52""5",2.0,0.17,1-5-3,4800,1=3=5,520,1-5,3000,1=5,1740,1=5|1=3|3=5,350|150|190,1,690,1|5,460|330,8.0,晴,2,9.0,1,逃げ
202501010602,2025-01-01,6,浜名湖,2,3,4150,山田　　雄太,静岡,42,A1,730,6234,3.0,"1'51""7",3.0,0.18,1-5-3,4800,1=3=5,520,1-5,3000,1=5,1740,1=5|1=3|3=5,350|150|190,1,690,1|5,460|330,8.0,晴,2,9.0,1,逃げ
202501010602,2025-01-01,6,浜名湖,2,4,5294,豊田　　祥生,静岡,22,B1,1731,2435,6.0,,4.0,0.24,1-5-3,4800,1=3=5,520,1-5,3000,1=5,1740,1=5|1=3|3=5,350|150|190,1,690,1|5,460|330,8.0,晴,2,9.0,1,逃げ
202501010602,2025-01-01,6,浜名湖,2,5,4494,河合　　佑樹,静岡,37,A1,4735,3836,2.0,"1'49""5",5.0,0.19,1-5-3,4800,1=3=5,520,1-5,3000,1=5,1740,1=5|1=3|3=5,350|150|190,1,690,1|5,460|330,8.0,晴,2,9.0,1,逃げ
202501010602,2025-01-01,6,浜名湖,2,6,5385,鈴木　　柊介,静岡,19,B2,2233,1529,5.0,,6.0,0.23,1-5-3,4800,1=3=5,520,1-5,3000,1=5,1740,1=5|1=3|3=5,350|150|190,1,690,1|5,460|330,8.0,晴,2,9.0,1,逃げ
202501010603,2025-01-01,6,浜名湖,3,1,4984,森下　　愛梨,静岡,27,B1,2733,7642,1.0,"1'50""1",1.0,0.14,1-2-3,1670,1=2=3,460,1-2,870,1=2,470,1=2|1=3|2=3,260|230|130,1,290,1|2,180|120,9.0,晴,2,9.0,1,逃げ
202501010603,2025-01-01,6,浜名湖,3,2,4033,伊藤　　将吉,静岡,46,A1,3736,1242,2.0,"1'51""7",2.0,0.21,1-2-3,1670,1=2=3,460,1-2,870,1=2,470,1=2|1=3|2=3,260|230|130,1,290,1|2,180|120,9.0,晴,2,9.0,1,逃げ
202501010603,2025-01-01,6,浜名湖,3,3,3909,佐々木　康幸,静岡,51,A1,6643,5541,3.0,"1'53""2",3.0,0.2,1-2-3,1670,1=2=3,460,1-2,870,1=2,470,1=2|1=3|2=3,260|230|130,1,290,1|2,180|120,9.0,晴,2,9.0,1,逃げ
202501010603,2025-01-01,6,浜名湖,3,4,3987,後藤　　正宗,静岡,46,A2,5336,2540,4.0,"1'54""1",4.0,0.22,1-2-3,1670,1=2=3,460,1-2,870,1=2,470,1=2|1=3|2=3,260|230|130,1,290,1|2,180|120,9.0,晴,2,9.0,1,逃げ
202501010603,2025-01-01,6,浜名湖,3,5,5349,宮崎　　奏磨,静岡,20,B2,6236,7532,6.0,,5.0,0.16,1-2-3,1670,1=2=3,460,1-2,870,1=2,470,1=2|1=3|2=3,260|230|130,1,290,1|2,180|120,9.0,晴,2,9.0,1,逃げ
202501010603,2025-01-01,6,浜名湖,3,6,4207,松下　　一也,静岡,41,A1,1341,6131,5.0,,6.0,0.17,1-2-3,1670,1=2=3,460,1-2,870,1=2,470,1=2|1=3|2=3,260|230|130,1,290,1|2,180|120,9.0,晴,2,9.0,1,逃げ
202501010604,2025-01-01,6,浜名湖,4,1,5110,杉山　　喜一,静岡,25,B1,2338,7338,1.0,"1'49""0",1.0,0.14,1-3-4,1660,1=3=4,760,1-3,460,1=3,420,1=3|1=4|3=4,130|470|410,1,170,1|3,110|200,9.0,晴,2,9.0,1,逃げ
202501010604,2025-01-01,6,浜名湖,4,2,5034,若林　　義人,静岡,26,A1,5833,5443,5.0,,2.0,0.22,1-3-4,1660,1=3=4,760,1-3,460,1=3,420,1=3|1=4|3=4,130|470|410,1,170,1|3,110|200,9.0,晴,2,9.0,1,逃げ
202501010604,2025-01-01,6,浜名湖,4,3,3811,石田　　章央,静岡,49,A1,3341,1730,2.0,"1'50""4",3.0,0.2,1-3-4,1660,1=3=4,760,1-3,460,1=3,420,1=3|1=4|3=4,130|470|410,1,170,1|3,110|200,9.0,晴,2,9.0,1,逃げ
202501010604,2025-01-01,6,浜名湖,4,4,4342,谷野　　錬志,静岡,40,A1,5736,3733,3.0,"1'52""2",4.0,0.21,1-3-4,1660,1=3=4,760,1-3,460,1=3,420,1=3|1=4|3=4,130|470|410,1,170,1|3,110|200,9.0,晴,2,9.0,1,逃げ
